Books,Al-Fatiha,Al-Baqarah,Al Imran,An-Nisa,Al-Maidah,Al-Anam,Al-Araf,Al-Anfal,At-Tawbah,Yunus,Hud,Yusuf,Ar-Rad,Ibrahim,Al-Hijr,An-Nahl,Al-Isra,Al-Kahf,Maryam,Ta-Ha,Al-Anbiya,Al-Hajj,Al-Muminun,An-Nur,Al-Furqan,Ash-Shuara,An-Naml,Al-Qasas,Al-Ankabut,Ar-Rum,Luqmaan,As-Sajda,Al-Ahzaab,Saba (surah),Faatir,Yaseen,As-Saaffaat,Saad,Az-Zumar,Ghafir,Fussilat,Ash_Shooraa,Az-Zukhruf,Ad-Dukhaan,Al-Jaathiyah,Al-Ahqaaf,Muhammad,Al-Fath,Al-Hujuraat,Qaaf,Adh-Dhaariyaat,At-Toor,An-Najm,Al-Qamar,Ar-Rahman,Al-Waqia,Al-Hadeed,Al-Mujadila,Al-Hashr,Al-Mumtahanah,As-Saff,Al-Jumuah,Al-Munafiqoon,At-Taghabun,At-Talaq,At-Tahreem,Al-Mulk,Al-Qalam,Al-Haaqqa,Al-Maaarij,Nooh,Al-Jinn,Al-Muzzammil,Al-Muddaththir,Al-Qiyamah,Al-Insaan,Al-Mursalaat,An-Naba,An-Naaziaat,Abasa,At-Takweer,Al-Infitar,Al-Mutaffifeen,Al-Inshiqaaq,Al-Burooj,At-Taariq,Al-Alaa,Al-Ghaashiyah,Al-Fajr,Al-Balad,Ash-Shams,Al-Layl,Ad-Dhuha,Ash-Sharh,At-Teen,Al-Alaq,Al-Qadr,Al-Bayyinahh,Az-Zalzalah,Al-Aadiyaat,Al-Qaariah,At-Takaathur,Al-Asr,Al-Humazah,Al-Feel,Quraysh,Al-Maaoon,Al-Kawthar,Al-Kaafiroon,An-Nasr,Al-Masad,Al-Ikhlaas,Al-Falaq,Al-Naas
Book document vector lengths,1.6112022,12.82317,8.857952,16.014633,10.353799,9.607171,9.734443,9.954889,13.543163,8.657102,9.432278,12.436931,7.237947,5.707796,7.25314,7.78237,7.45603,9.46796,8.63437,10.463289,8.267856,7.511662,7.494251,10.315389,7.0879803,9.893417,7.450639,9.003013,6.906793,7.563626,6.9290648,5.8076997,10.793842,7.0951343,6.815922,6.8707128,9.365605,8.226882,8.20165,7.6727405,6.355825,7.436368,7.1686735,5.725396,6.549475,6.5064135,7.7550783,8.110962,6.177608,5.842473,5.225691,5.5261436,5.7764606,7.8738894,11.49813,7.5737514,7.175058,6.5207515,5.6286254,6.05267,4.7518725,3.9234157,4.294521,5.5652223,6.147184,4.7121534,5.0547433,4.9945164,4.728555,4.457562,3.8368793,3.9687486,4.817299,5.1792097,5.0809135,5.8992014,6.0568514,5.264017,4.770938,4.394509,3.4551454,3.1225798,4.532347,2.6819103,2.9394536,2.8522663,3.1314669,3.5365841,3.646531,2.670292,2.162321,2.9531162,2.0318997,1.5685029,1.3295254,2.8382552,1.1922654,2.6910024,1.5475975,1.9360983,2.1368966,1.9110241,0.71500146,2.1548476,1.5205181,1.2741455,1.4075279,0.64793855,0.9796498,0.9464228,1.8730569,0.736384,1.1334236,1.0043666
Book sum of word vector lengths,697.065625846386,108732.6900805831,63171.96527823806,63295.577197909355,50324.315242528915,56547.41556149721,61900.970086067915,21675.99083480239,44424.32656621933,33187.86588254571,34919.13226902485,30932.856727808714,15259.511234879494,15280.58731880784,12515.608272910118,33629.065314382315,28070.76697677374,28518.230298876762,17641.661452800035,25457.893911778927,21513.572482407093,22150.083269000053,19685.676307618618,22800.224070191383,16791.66261303425,25257.8961699605,21141.07469305396,26229.69152599573,18709.052642583847,14974.308908432722,9196.968055725098,6896.205117285252,22308.065488278866,15956.257300198078,13869.31327933073,13638.17496868968,17074.92768356204,13377.616926938295,22083.87224635482,22013.391750067472,15006.916978597641,15106.02449515462,16169.076194345951,6215.204326450825,9431.547267913818,11322.448870003223,10592.232755750418,10290.318859368563,5822.277751356363,6436.411121547222,6748.122466593981,5914.464495807886,6502.501431494951,6358.039714097977,7170.4994385540485,6801.420648008585,11053.953553587198,8425.611526459455,8366.054774820805,6071.242605984211,3800.8294697105885,2784.5870884656906,3329.98585742712,4736.315510183573,5067.07571208477,4160.080081343651,5981.047043859959,5708.40248554945,4908.184829711914,4264.435536116362,3909.414191812277,4912.322486549616,3227.937889635563,4373.2235061228275,3097.272057801485,4148.058299958706,3589.1620288789272,3220.4309726953506,3745.2187953591347,2648.8388587236404,1824.9715318977833,1582.1131807863712,3129.396049886942,1989.7979623675346,1929.3617224693298,1099.1250745654106,1263.6309023201466,1444.7502818703651,2517.0308093726635,1490.565403997898,1214.1521711349487,1609.0830456614494,1065.0354206562042,386.12309527397156,578.9867770075798,1219.044628739357,403.4652897119522,1597.8745226264,759.2347702383995,758.7871802449226,680.0806323289871,552.5776952505112,259.65964221954346,515.6858008503914,346.0622038245201,282.76525861024857,414.32120901346207,217.41084310412407,467.84238719940186,319.83260440826416,290.9614669084549,220.30260699987411,418.92295810580254,319.0621269643307

Similarity matrix,Al-Fatiha,Al-Baqarah,Al Imran,An-Nisa,Al-Maidah,Al-Anam,Al-Araf,Al-Anfal,At-Tawbah,Yunus,Hud,Yusuf,Ar-Rad,Ibrahim,Al-Hijr,An-Nahl,Al-Isra,Al-Kahf,Maryam,Ta-Ha,Al-Anbiya,Al-Hajj,Al-Muminun,An-Nur,Al-Furqan,Ash-Shuara,An-Naml,Al-Qasas,Al-Ankabut,Ar-Rum,Luqmaan,As-Sajda,Al-Ahzaab,Saba (surah),Faatir,Yaseen,As-Saaffaat,Saad,Az-Zumar,Ghafir,Fussilat,Ash_Shooraa,Az-Zukhruf,Ad-Dukhaan,Al-Jaathiyah,Al-Ahqaaf,Muhammad,Al-Fath,Al-Hujuraat,Qaaf,Adh-Dhaariyaat,At-Toor,An-Najm,Al-Qamar,Ar-Rahman,Al-Waqia,Al-Hadeed,Al-Mujadila,Al-Hashr,Al-Mumtahanah,As-Saff,Al-Jumuah,Al-Munafiqoon,At-Taghabun,At-Talaq,At-Tahreem,Al-Mulk,Al-Qalam,Al-Haaqqa,Al-Maaarij,Nooh,Al-Jinn,Al-Muzzammil,Al-Muddaththir,Al-Qiyamah,Al-Insaan,Al-Mursalaat,An-Naba,An-Naaziaat,Abasa,At-Takweer,Al-Infitar,Al-Mutaffifeen,Al-Inshiqaaq,Al-Burooj,At-Taariq,Al-Alaa,Al-Ghaashiyah,Al-Fajr,Al-Balad,Ash-Shams,Al-Layl,Ad-Dhuha,Ash-Sharh,At-Teen,Al-Alaq,Al-Qadr,Al-Bayyinahh,Az-Zalzalah,Al-Aadiyaat,Al-Qaariah,At-Takaathur,Al-Asr,Al-Humazah,Al-Feel,Quraysh,Al-Maaoon,Al-Kawthar,Al-Kaafiroon,An-Nasr,Al-Masad,Al-Ikhlaas,Al-Falaq,Al-Naas
Al-Fatiha,0.0,0.2580038607120514,0.46866312623023987,0.22599539160728455,0.3832545280456543,0.426025390625,0.4841606318950653,0.15539368987083435,0.12760381400585175,0.4681490957736969,0.5512802004814148,0.35770973563194275,0.4626375138759613,0.6943200826644897,0.47073894739151,0.3146674335002899,0.5942505598068237,0.29216310381889343,0.6402062177658081,0.41377130150794983,0.4364468455314636,0.46688327193260193,0.45246851444244385,0.38762348890304565,0.532916247844696,0.49423572421073914,0.4845353364944458,0.5181425213813782,0.56307053565979,0.4157356023788452,0.6789901852607727,0.47334229946136475,0.348656564950943,0.5342972874641418,0.5287719964981079,0.3750414252281189,0.4710109233856201,0.572327196598053,0.5949788689613342,0.65977543592453,0.5523247718811035,0.5897615551948547,0.533855676651001,0.4778776466846466,0.460237056016922,0.6171884536743164,0.26962849497795105,0.3936312198638916,0.5444185137748718,0.4957221448421478,0.46542486548423767,0.4887222647666931,0.41536107659339905,0.4026024341583252,0.410239040851593,0.28846475481987,0.4563506543636322,0.437532514333725,0.47527164220809937,0.49467653036117554,0.6473601460456848,0.6610609292984009,0.4802534878253937,0.612080991268158,0.47951433062553406,0.7160682082176208,0.4301724135875702,0.43229734897613525,0.4815012216567993,0.575332760810852,0.7563413977622986,0.6225308775901794,0.6606122851371765,0.5243433713912964,0.5638988018035889,0.4981018602848053,0.4182787239551544,0.6023784279823303,0.5554571747779846,0.578090488910675,0.5713558793067932,0.5327378511428833,0.447266161441803,0.5382567644119263,0.5271209478378296,0.5276960134506226,0.7199806571006775,0.5635706782341003,0.670737087726593,0.5799282193183899,0.6135950088500977,0.6136470437049866,0.5172020792961121,0.6569199562072754,0.4873718023300171,0.6126466989517212,0.5985603332519531,0.5735613703727722,0.43627217411994934,0.5686286687850952,0.5319213271141052,0.4317249357700348,0.5292379856109619,0.6370018124580383,0.6251347064971924,0.6421056389808655,0.6584225296974182,0.7144199013710022,0.582671582698822,0.7214309573173523,0.694703221321106,0.6056635975837708,0.5043598413467407,0.7642728090286255
Al-Baqarah,0.2580038607120514,0.0,0.6499967575073242,0.6787760853767395,0.6269097328186035,0.14396579563617706,0.038293205201625824,0.5700486302375793,0.581993818283081,0.15731868147850037,-0.1614862084388733,0.029195740818977356,0.2978573441505432,0.21449661254882812,-0.05085721239447594,0.4143000543117523,0.17850619554519653,0.03951399028301239,-0.02565051056444645,-0.03652900829911232,-0.1925986111164093,0.4525141716003418,-0.00933720450848341,0.693856418132782,0.1352963000535965,-0.05576223507523537,0.08375491201877594,0.13923941552639008,0.035299621522426605,0.4686374366283417,0.4417334198951721,0.12298612296581268,0.647904634475708,0.08359803259372711,0.5069204568862915,0.13008686900138855,-0.16094017028808594,-0.11335477977991104,0.1403864324092865,0.04757697135210037,0.07968136668205261,0.34456145763397217,0.014651878736913204,-0.006593609228730202,0.31781187653541565,0.1472337543964386,0.45478060841560364,0.5774046182632446,0.58097904920578,0.05285518616437912,0.11222880333662033,0.1259496808052063,0.24965578317642212,-0.20825894176959991,0.09655445069074631,0.0990280881524086,0.5851445198059082,0.6199049353599548,0.45811396837234497,0.5786443948745728,0.5769656300544739,0.4468330442905426,0.5077232718467712,0.5318724513053894,0.6709619760513306,0.40411725640296936,0.21284526586532593,0.012405415996909142,-0.018994556739926338,0.2759498953819275,0.24246251583099365,0.26765620708465576,0.32869216799736023,0.30102646350860596,0.21603408455848694,0.26024436950683594,0.1987268179655075,0.1945115178823471,0.13871824741363525,0.3323363959789276,0.33839285373687744,0.3047509491443634,0.16307838261127472,0.22956545650959015,0.2934022545814514,0.23982805013656616,0.32272398471832275,0.330064982175827,0.2116294950246811,0.410997599363327,0.3185933530330658,0.2676715552806854,0.5258535742759705,0.46236416697502136,0.1605704128742218,0.2801384925842285,0.3417634665966034,0.4391302168369293,0.24254518747329712,0.2559831738471985,0.26783448457717896,0.20013119280338287,0.3380367159843445,0.2799929678440094,0.2993912100791931,0.3886094093322754,0.4456385374069214,0.30853351950645447,0.23240795731544495,0.457024484872818,0.3275657296180725,0.2415371537208557,0.13557136058807373,0.35093948245048523
Al Imran,0.46866312623023987,0.6499967575073242,0.0,0.6257248520851135,0.7532511353492737,0.3192322254180908,0.11400291323661804,0.7053554058074951,0.6865814328193665,0.38659948110580444,0.08129137754440308,0.04123333469033241,0.3619229197502136,0.33992889523506165,0.033011000603437424,0.34708115458488464,0.13173621892929077,-0.007763520814478397,0.12463417649269104,0.016084056347608566,-0.04062245413661003,0.49817943572998047,0.10191777348518372,0.5524561405181885,0.2220536768436432,0.11687152832746506,0.08403465896844864,0.19392305612564087,0.35347652435302734,0.3473062515258789,0.4949718117713928,0.29977455735206604,0.739051878452301,0.26484110951423645,0.48681560158729553,0.09963224083185196,0.052128951996564865,0.1015351340174675,0.38260093331336975,0.4070512652397156,0.34656932950019836,0.4863007068634033,0.14880771934986115,0.12567366659641266,0.4725930094718933,0.4357995390892029,0.5719797015190125,0.698443591594696,0.6357282400131226,0.08074919879436493,0.13793949782848358,0.2026609182357788,0.26331615447998047,0.0026884747203439474,0.10854414850473404,0.06162630021572113,0.6163334250450134,0.6605896353721619,0.6898923516273499,0.6790645718574524,0.7458552122116089,0.6420443058013916,0.6566745638847351,0.7086505889892578,0.6352118253707886,0.5966634154319763,0.2596678137779236,0.12453411519527435,0.14567874372005463,0.39786282181739807,0.403251588344574,0.37020811438560486,0.32324907183647156,0.3704870045185089,0.17072884738445282,0.2036142498254776,0.14967770874500275,0.2669362723827362,0.27044904232025146,0.2772166430950165,0.4156113564968109,0.36158397793769836,0.3072706162929535,0.3581344783306122,0.5685666799545288,0.24936580657958984,0.35387203097343445,0.39859071373939514,0.29927510023117065,0.3869507312774658,0.348201721906662,0.46704262495040894,0.519679069519043,0.4791761636734009,0.34557443857192993,0.38502806425094604,0.3590924143791199,0.6857361197471619,0.22678975760936737,0.3598787188529968,0.3025932312011719,0.3758302330970764,0.41135546565055847,0.37115082144737244,0.4294654130935669,0.497354120016098,0.5164762735366821,0.42430731654167175,0.33608922362327576,0.5854241251945496,0.4254293143749237,0.4151579439640045,0.27115702629089355,0.5151359438896179
An-Nisa,0.22599539160728455,0.6787760853767395,0.6257248520851135,0.0,0.6497325897216797,0.016844594851136208,-0.22789010405540466,0.645797610282898,0.7337927222251892,0.026460476219654083,-0.20856155455112457,-0.07310327887535095,0.3239530622959137,0.04649418219923973,-0.08311350643634796,0.4234085977077484,0.2831650376319885,-0.05335886403918266,-0.06485103815793991,-0.22137503325939178,-0.24146628379821777,0.5184444189071655,-0.04475197568535805,0.7536707520484924,0.1594463288784027,-0.1484544277191162,-0.10307400673627853,-0.084430992603302,0.13507552444934845,0.3531942367553711,0.4074471592903137,0.12462520599365234,0.7849081158638,0.09002119302749634,0.50783771276474,0.06836799532175064,-0.09406189620494843,-0.1998920738697052,0.1392916589975357,-0.06903684884309769,0.07665462791919708,0.5084450244903564,-0.04455442354083061,0.07535503059625626,0.21065418422222137,0.03921692073345184,0.6051446795463562,0.6974133849143982,0.6108551025390625,-0.0821482241153717,-0.015184996649622917,0.16950646042823792,0.13655121624469757,-0.17831842601299286,0.10481671988964081,0.13451778888702393,0.5892980098724365,0.7261017560958862,0.5617787837982178,0.7689382433891296,0.5303164720535278,0.4269448518753052,0.5528687238693237,0.6074122786521912,0.6639031767845154,0.37873411178588867,0.20326770842075348,0.04944862052798271,-0.07285451889038086,0.3358708322048187,0.287752628326416,0.32374781370162964,0.3268266022205353,0.2688755989074707,0.11479490250349045,0.3191976845264435,0.04735890030860901,0.19566208124160767,0.008297239430248737,0.37841156125068665,0.22365739941596985,0.2620253264904022,0.02796558476984501,0.2510227560997009,0.3104771673679352,0.23941217362880707,0.30406904220581055,0.3633803725242615,0.17706559598445892,0.47649046778678894,0.20320680737495422,0.34721115231513977,0.6390848755836487,0.48178768157958984,0.2761877179145813,0.3560198247432709,0.26107239723205566,0.4773394763469696,0.1529650241136551,0.2153535783290863,0.24775946140289307,0.30332985520362854,0.3188289403915405,0.2861763536930084,0.33889704942703247,0.41775286197662354,0.39307788014411926,0.34607675671577454,0.2245631217956543,0.47071248292922974,0.3762279748916626,0.24570386111736298,0.14299024641513824,0.42170852422714233
Al-Maidah,0.3832545280456543,0.6269097328186035,0.7532511353492737,0.6497325897216797,0.0,0.2390085756778717,0.06046455726027489,0.6569861769676208,0.6795027852058411,0.26770633459091187,0.0008635721169412136,0.07129846513271332,0.28016960620880127,0.30252063274383545,0.07433609664440155,0.3784666657447815,0.19581761956214905,0.10325989872217178,0.10032839328050613,0.07375301420688629,-0.10866322368383408,0.4486497640609741,0.06448300927877426,0.6397850513458252,0.14126688241958618,0.1874665915966034,0.050312340259552,0.20005522668361664,0.2606710195541382,0.25970739126205444,0.41681429743766785,0.330410361289978,0.7544590830802917,0.14621640741825104,0.3732059597969055,0.10002607107162476,0.007765327114611864,0.01199515350162983,0.13974066078662872,0.22332832217216492,0.12190514802932739,0.34567058086395264,0.1057802066206932,0.14704357087612152,0.32616275548934937,0.41992253065109253,0.5441020131111145,0.7147594094276428,0.6975255608558655,0.0028850536327809095,0.12887123227119446,0.2627347409725189,0.16823294758796692,-0.04196152091026306,0.23755179345607758,0.14099901914596558,0.5592740178108215,0.6712573766708374,0.6108334064483643,0.7182550430297852,0.704279899597168,0.6123197078704834,0.6907921433448792,0.5973169207572937,0.6788793802261353,0.559326171875,0.11540766805410385,0.24049729108810425,0.23498466610908508,0.383691668510437,0.3725074529647827,0.43913397192955017,0.4200752377510071,0.335109144449234,0.20055285096168518,0.27496615052223206,0.3153984248638153,0.2748796045780182,0.1454501897096634,0.25585195422172546,0.29757097363471985,0.3236698806285858,0.3118245601654053,0.30954766273498535,0.5192310810089111,0.21331268548965454,0.3080689013004303,0.4071258008480072,0.28403031826019287,0.4218590557575226,0.2926231324672699,0.39768141508102417,0.5807846784591675,0.4922983944416046,0.35277390480041504,0.33297187089920044,0.4118284285068512,0.6335703730583191,0.14390729367733002,0.3326447904109955,0.27982795238494873,0.37496134638786316,0.5368335843086243,0.39190956950187683,0.43645694851875305,0.4772401750087738,0.5235123634338379,0.43332746624946594,0.408608078956604,0.49754804372787476,0.43807268142700195,0.23106686770915985,0.16758640110492706,0.5018049478530884
Al-Anam,0.426025390625,0.14396579563617706,0.3192322254180908,0.016844594851136208,0.2390085756778717,0.0,0.44714874029159546,0.15768057107925415,0.0649707093834877,0.5951686501502991,0.25866857171058655,0.1548217087984085,0.5553091168403625,0.4453158378601074,0.36933964490890503,0.6092755794525146,0.31185197830200195,0.37513622641563416,0.3425996005535126,0.3587493300437927,0.43835318088531494,0.41632458567619324,0.5124735832214355,0.10735791176557541,0.5646687746047974,0.2542239725589752,0.3360186517238617,0.3973866403102875,0.4364616274833679,0.5340051054954529,0.459535151720047,0.5165445804595947,0.087491475045681,0.5199100375175476,0.4707813858985901,0.4979199171066284,0.3015490770339966,0.27902519702911377,0.5626298189163208,0.49399933218955994,0.529167890548706,0.41365334391593933,0.6293545365333557,0.22168532013893127,0.5847371816635132,0.6399914622306824,0.3753543496131897,0.2875494062900543,0.2624598741531372,0.3433900773525238,0.36042100191116333,0.48290425539016724,0.5986620187759399,0.2520896792411804,0.33309870958328247,0.36964455246925354,0.327741414308548,0.2519432008266449,0.3781886696815491,0.2727959156036377,0.39550262689590454,0.5464808940887451,0.4593239426612854,0.4435764253139496,0.3129367530345917,0.2714618146419525,0.651919424533844,0.42808493971824646,0.41470101475715637,0.2946632206439972,0.32522115111351013,0.5558702945709229,0.34638503193855286,0.5594656467437744,0.4627607762813568,0.20328831672668457,0.4363230764865875,0.4207545518875122,0.44812971353530884,0.41758453845977783,0.43310654163360596,0.4767264723777771,0.40130236744880676,0.37881043553352356,0.3229297399520874,0.3974635601043701,0.5056226849555969,0.428799569606781,0.3867829442024231,0.39456355571746826,0.37040722370147705,0.3263610005378723,0.42508578300476074,0.45715010166168213,0.4458900988101959,0.5536200404167175,0.37948858737945557,0.5051752924919128,0.287666916847229,0.43444934487342834,0.3868943154811859,0.5102271437644958,0.17693649232387543,0.5242085456848145,0.5615927577018738,0.31431153416633606,0.5292537212371826,0.3568390905857086,0.4253521263599396,0.3955240547657013,0.43493738770484924,0.5360242128372192,0.25070077180862427,0.35937005281448364
