Books,Al-Fatiha,Al-Baqarah,Al Imran,An-Nisa,Al-Maidah,Al-Anam,Al-Araf,Al-Anfal,At-Tawbah,Yunus,Hud,Yusuf,Ar-Rad,Ibrahim,Al-Hijr,An-Nahl,Al-Isra,Al-Kahf,Maryam,Ta-Ha,Al-Anbiya,Al-Hajj,Al-Muminun,An-Nur,Al-Furqan,Ash-Shuara,An-Naml,Al-Qasas,Al-Ankabut,Ar-Rum,Luqmaan,As-Sajda,Al-Ahzaab,Saba (surah),Faatir,Yaseen,As-Saaffaat,Saad,Az-Zumar,Ghafir,Fussilat,Ash_Shooraa,Az-Zukhruf,Ad-Dukhaan,Al-Jaathiyah,Al-Ahqaaf,Muhammad,Al-Fath,Al-Hujuraat,Qaaf,Adh-Dhaariyaat,At-Toor,An-Najm,Al-Qamar,Ar-Rahman,Al-Waqia,Al-Hadeed,Al-Mujadila,Al-Hashr,Al-Mumtahanah,As-Saff,Al-Jumuah,Al-Munafiqoon,At-Taghabun,At-Talaq,At-Tahreem,Al-Mulk,Al-Qalam,Al-Haaqqa,Al-Maaarij,Nooh,Al-Jinn,Al-Muzzammil,Al-Muddaththir,Al-Qiyamah,Al-Insaan,Al-Mursalaat,An-Naba,An-Naaziaat,Abasa,At-Takweer,Al-Infitar,Al-Mutaffifeen,Al-Inshiqaaq,Al-Burooj,At-Taariq,Al-Alaa,Al-Ghaashiyah,Al-Fajr,Al-Balad,Ash-Shams,Al-Layl,Ad-Dhuha,Ash-Sharh,At-Teen,Al-Alaq,Al-Qadr,Al-Bayyinahh,Az-Zalzalah,Al-Aadiyaat,Al-Qaariah,At-Takaathur,Al-Asr,Al-Humazah,Al-Feel,Quraysh,Al-Maaoon,Al-Kawthar,Al-Kaafiroon,An-Nasr,Al-Masad,Al-Ikhlaas,Al-Falaq,Al-Naas
Book document vector lengths,1.1867791,13.829276,10.189173,17.453682,10.173325,10.56677,10.683442,10.063506,14.81545,8.555615,9.803982,13.003145,8.403943,5.9017057,8.588827,9.11984,9.084874,10.096614,11.548007,10.881075,8.928918,8.334274,7.898483,11.112921,7.707992,10.218817,8.217769,8.661667,7.1363606,7.558735,6.3125243,6.2739825,11.2507,6.887639,7.1898565,6.7702765,9.058931,9.167761,8.517882,7.9981723,6.307017,8.077083,7.3647676,6.454654,6.295324,6.311322,7.6471562,8.072533,6.566479,6.4728665,5.1761413,5.6671143,5.6569676,8.048035,11.200334,7.82142,7.745449,7.0063524,5.8045697,6.3348074,4.9171352,3.970743,3.9300034,5.581134,5.8611407,4.681802,4.9278197,4.94331,4.8922267,4.7113037,3.5282753,4.5922723,4.1322875,5.627515,4.8965616,5.9046474,6.146779,5.2021832,5.283479,4.5045395,4.3714104,3.2094681,4.7559295,2.8812094,3.51894,2.8242207,2.949031,3.7482877,3.8367782,2.7233667,2.5526683,2.9335303,1.9698855,1.5963298,1.8577832,3.31429,1.0854717,2.5446436,1.6348598,1.7884681,1.7402334,1.6878266,0.63964367,1.905964,1.2798285,0.94408023,1.2440315,0.9893365,1.1980808,1.0698538,1.8097725,0.6505251,0.9870122,1.192483
Book sum of word vector lengths,632.3774690628052,106429.28911161423,62434.95068624616,62577.997752815485,49727.43328273296,57569.462125808,61421.20497441292,21616.821860581636,43867.41648775339,33250.4063411057,34372.93624320626,30548.28889092803,14818.628139704466,15572.596226006746,12276.851785898209,32787.40167218447,28071.395822927356,28777.731956988573,17407.01528610289,25119.244183391333,22083.168862700462,21273.880343824625,19868.02616789937,22655.283580988646,15860.443532645702,24528.404150038958,20760.756402224302,26532.246092915535,18603.982243925333,14691.38881623745,9222.194738090038,6804.090987086296,22092.084750711918,16159.132629394531,12955.030195862055,13499.955061674118,16439.744585633278,12865.28758457303,21420.769828021526,22641.167522758245,14980.487892776728,15210.935052722692,15901.324187546968,6075.925089806318,9228.499474197626,11867.291962176561,10492.50805708766,10715.180052161217,5703.5987295508385,6755.949294060469,6411.222865730524,5578.044362336397,6027.982370764017,6641.44576138258,7757.456951707602,6480.519628673792,10529.761030137539,8147.678703427315,7920.43809479475,6354.454082399607,3719.2966626882553,2952.263947993517,3144.0479641258717,4720.619836121798,4728.431325703859,4147.1706186831,6039.696806818247,5522.830276608467,4954.655649334192,3832.656404584646,3962.8632438480854,4546.686587661505,3330.35693885386,4500.547013640404,2793.366501480341,3888.5842788517475,3475.385601222515,3263.8409334123135,3537.1583898365498,2475.085306018591,1849.3486564457417,1578.2289792895317,3047.545876711607,2082.437834173441,1773.959673076868,1068.320148319006,1252.94323438406,1498.4840315580368,2482.8088850677013,1214.8969382047653,1215.7461998164654,1400.607604265213,958.5569076538086,486.2232711315155,530.7865287363529,1222.168914169073,566.4899138212204,1668.5834009945393,732.5403901934624,745.4411051273346,633.4227061271667,480.86268720030785,282.77838256955147,537.0562197566032,351.73745235800743,293.9037499129772,355.8149226307869,219.17155447602272,509.3796751499176,309.0616516470909,319.8161144256592,240.95108538866043,401.80852204561234,278.8535716533661

Similarity matrix,Al-Fatiha,Al-Baqarah,Al Imran,An-Nisa,Al-Maidah,Al-Anam,Al-Araf,Al-Anfal,At-Tawbah,Yunus,Hud,Yusuf,Ar-Rad,Ibrahim,Al-Hijr,An-Nahl,Al-Isra,Al-Kahf,Maryam,Ta-Ha,Al-Anbiya,Al-Hajj,Al-Muminun,An-Nur,Al-Furqan,Ash-Shuara,An-Naml,Al-Qasas,Al-Ankabut,Ar-Rum,Luqmaan,As-Sajda,Al-Ahzaab,Saba (surah),Faatir,Yaseen,As-Saaffaat,Saad,Az-Zumar,Ghafir,Fussilat,Ash_Shooraa,Az-Zukhruf,Ad-Dukhaan,Al-Jaathiyah,Al-Ahqaaf,Muhammad,Al-Fath,Al-Hujuraat,Qaaf,Adh-Dhaariyaat,At-Toor,An-Najm,Al-Qamar,Ar-Rahman,Al-Waqia,Al-Hadeed,Al-Mujadila,Al-Hashr,Al-Mumtahanah,As-Saff,Al-Jumuah,Al-Munafiqoon,At-Taghabun,At-Talaq,At-Tahreem,Al-Mulk,Al-Qalam,Al-Haaqqa,Al-Maaarij,Nooh,Al-Jinn,Al-Muzzammil,Al-Muddaththir,Al-Qiyamah,Al-Insaan,Al-Mursalaat,An-Naba,An-Naaziaat,Abasa,At-Takweer,Al-Infitar,Al-Mutaffifeen,Al-Inshiqaaq,Al-Burooj,At-Taariq,Al-Alaa,Al-Ghaashiyah,Al-Fajr,Al-Balad,Ash-Shams,Al-Layl,Ad-Dhuha,Ash-Sharh,At-Teen,Al-Alaq,Al-Qadr,Al-Bayyinahh,Az-Zalzalah,Al-Aadiyaat,Al-Qaariah,At-Takaathur,Al-Asr,Al-Humazah,Al-Feel,Quraysh,Al-Maaoon,Al-Kawthar,Al-Kaafiroon,An-Nasr,Al-Masad,Al-Ikhlaas,Al-Falaq,Al-Naas
Al-Fatiha,0.0,0.12541300058364868,0.3549266755580902,0.19611185789108276,0.3056921660900116,0.2954111695289612,0.1861901879310608,0.205845445394516,0.1543588787317276,0.5370884537696838,0.46446850895881653,0.09245249629020691,0.49987655878067017,0.4697973430156708,0.4454120993614197,0.23271720111370087,0.4718224108219147,0.29729610681533813,0.46949800848960876,0.4176165461540222,0.3469550311565399,0.43685758113861084,0.36264729499816895,0.25999730825424194,0.5566737055778503,0.3451361656188965,0.3544714152812958,0.3941376507282257,0.6284962296485901,0.40962740778923035,0.5782380700111389,0.40701058506965637,0.3250473439693451,0.5190156698226929,0.421117901802063,0.3073592782020569,0.3307643234729767,0.4807099401950836,0.5888084769248962,0.5131022334098816,0.5922563672065735,0.6341803669929504,0.3695114254951477,0.3467097878456116,0.5186476111412048,0.5191688537597656,0.23653274774551392,0.35451602935791016,0.38229110836982727,0.4169718623161316,0.2721521556377411,0.44154810905456543,0.5209083557128906,0.24859558045864105,0.27083638310432434,0.19558458030223846,0.3984924554824829,0.375903457403183,0.4495297968387604,0.47147518396377563,0.463695228099823,0.5370591878890991,0.5116090178489685,0.5346813201904297,0.30771031975746155,0.44297078251838684,0.5184147953987122,0.41934534907341003,0.39455586671829224,0.4275761842727661,0.4747239053249359,0.5011196732521057,0.5497497320175171,0.6203936338424683,0.5054161548614502,0.36503034830093384,0.373205304145813,0.45061856508255005,0.530753493309021,0.43658044934272766,0.44669610261917114,0.5330444574356079,0.4329157769680023,0.5299883484840393,0.6397880911827087,0.5224939584732056,0.6063702702522278,0.4741766154766083,0.5278136134147644,0.4746023118495941,0.386588990688324,0.5663300156593323,0.6073560118675232,0.42587730288505554,0.5991395115852356,0.6419495940208435,0.26340967416763306,0.5192367434501648,0.30369964241981506,0.4806142747402191,0.43806564807891846,0.40071430802345276,0.19819766283035278,0.5185784101486206,0.44782277941703796,0.5130169987678528,0.576918363571167,0.6100817322731018,0.5167030096054077,0.6781980395317078,0.4463205337524414,0.552186131477356,0.234898641705513,0.6497451663017273
Al-Baqarah,0.12541300058364868,0.0,0.7380468845367432,0.6496652364730835,0.6724964380264282,0.07015682756900787,-0.011396493762731552,0.7395596504211426,0.7102247476577759,0.10918553918600082,-0.13366295397281647,0.14433704316616058,0.24399617314338684,0.19348427653312683,-0.1401403397321701,0.4967564046382904,0.09656190872192383,-0.21411585807800293,-0.21463510394096375,-0.14506225287914276,-0.11212020367383957,0.4728371500968933,0.05025005340576172,0.7635204195976257,0.008192319422960281,0.05875624343752861,0.07293622940778732,0.08673311769962311,0.22207526862621307,0.3846587538719177,0.5107830762863159,0.12204281985759735,0.6671664118766785,0.05706419423222542,0.4433669149875641,0.15490831434726715,-0.06310556083917618,-0.14694371819496155,0.12560418248176575,0.20308029651641846,0.2438640296459198,0.2571033239364624,-0.027349481359124184,0.06911057978868484,0.3455052375793457,0.15885265171527863,0.575067937374115,0.6292328834533691,0.7316020727157593,-0.12320385128259659,0.19240596890449524,0.1506187468767166,0.34825071692466736,-0.16517557203769684,0.12316436320543289,0.06228138133883476,0.5934613347053528,0.717154324054718,0.6055647730827332,0.583086371421814,0.589913010597229,0.48147326707839966,0.562920868396759,0.5752812623977661,0.6326321363449097,0.511057436466217,0.16207599639892578,0.06522081047296524,0.06232956051826477,0.26799654960632324,0.27102842926979065,0.26623332500457764,0.3454168736934662,0.22830554842948914,0.18485258519649506,0.23677076399326324,0.05512050539255142,0.11104331910610199,0.14226895570755005,0.312804251909256,0.20308531820774078,0.21595428884029388,0.13785342872142792,0.21473927795886993,0.35043033957481384,0.243406742811203,0.23622389137744904,0.21623583137989044,0.2807154953479767,0.3449364900588989,0.35256198048591614,0.3481115996837616,0.19913923740386963,0.1466442197561264,0.261227548122406,0.3563602864742279,0.229399174451828,0.4378473460674286,0.3654412627220154,0.4174911677837372,0.2552522122859955,0.33413243293762207,0.30109408497810364,0.34388500452041626,0.17783480882644653,0.35754573345184326,0.3728632926940918,0.2402079552412033,0.2508874535560608,0.4543834328651428,0.4478071331977844,0.15081769227981567,0.26530513167381287,0.28924301266670227
Al Imran,0.3549266755580902,0.7380468845367432,0.0,0.6194013357162476,0.7995072603225708,0.09395516663789749,-0.028802981600165367,0.7709354162216187,0.7858359813690186,0.3167774975299835,0.05924118682742119,0.010987889021635056,0.3680677115917206,0.33046847581863403,-0.06565853953361511,0.477475106716156,0.08292766660451889,-0.17376524209976196,-0.031864047050476074,-0.088248610496521,0.01710498332977295,0.5277957320213318,0.09572873264551163,0.6818798184394836,0.12410217523574829,0.1445549875497818,0.061338815838098526,0.1884738653898239,0.4569053649902344,0.40269502997398376,0.5036101341247559,0.24279436469078064,0.7384219765663147,0.25397390127182007,0.43369823694229126,0.11823710054159164,0.05497182160615921,-0.043794531375169754,0.3314695954322815,0.4570697546005249,0.4528998136520386,0.3701593279838562,0.05928318202495575,0.11039827018976212,0.5330999493598938,0.3802834153175354,0.7008019685745239,0.7553198933601379,0.7398653626441956,-0.07667388021945953,0.23618409037590027,0.2723930776119232,0.36603695154190063,-0.03898939490318298,0.09126070886850357,0.08882927894592285,0.6870419979095459,0.7818436026573181,0.6999430060386658,0.7782149314880371,0.7325308918952942,0.5687169432640076,0.6457112431526184,0.7269619107246399,0.6091492176055908,0.5526093244552612,0.2626926302909851,0.14294132590293884,0.19637317955493927,0.38133689761161804,0.3582403063774109,0.4354654848575592,0.3704351782798767,0.3637247383594513,0.17165887355804443,0.253701388835907,0.1009729728102684,0.20238295197486877,0.20066627860069275,0.27365970611572266,0.22045888006687164,0.2620730400085449,0.2529236376285553,0.378000408411026,0.5335228443145752,0.26392215490341187,0.3546789884567261,0.26759660243988037,0.3951815962791443,0.3777562975883484,0.3625773787498474,0.41662293672561646,0.3717164993286133,0.11817305535078049,0.39413371682167053,0.36073100566864014,0.07707978039979935,0.6622689962387085,0.3470531105995178,0.44286245107650757,0.28314274549484253,0.44273829460144043,0.38060951232910156,0.4093340039253235,0.29137682914733887,0.4994427263736725,0.4955727159976959,0.39189621806144714,0.3589073717594147,0.5470670461654663,0.473378986120224,0.3532430827617645,0.3021412789821625,0.3833869695663452
An-Nisa,0.19611185789108276,0.6496652364730835,0.6194013357162476,0.0,0.7262245416641235,-0.04274790361523628,-0.20260778069496155,0.6313226222991943,0.7542381882667542,0.022357124835252762,-0.1296817809343338,0.07897580415010452,0.25669941306114197,0.16067543625831604,-0.08044810593128204,0.42708510160446167,0.39554110169410706,-0.13129699230194092,-0.09442772716283798,-0.09167712181806564,-0.2252994328737259,0.525424599647522,0.04669395461678505,0.7879476547241211,0.1455008089542389,0.0034400864969938993,-0.08495721220970154,-0.06481371074914932,0.215317040681839,0.24841418862342834,0.46426862478256226,0.09488307684659958,0.8697745203971863,0.05316777154803276,0.5076370239257812,0.07072696089744568,-0.059520721435546875,-0.14745880663394928,0.09406985342502594,0.053280118852853775,0.22552607953548431,0.3338691294193268,-0.02430402673780918,0.05881940945982933,0.24858306348323822,0.16914060711860657,0.6085094809532166,0.7412636876106262,0.7236663103103638,-0.10121623426675797,0.12173919379711151,0.20406170189380646,0.2515310049057007,-0.04268139973282814,0.03892986848950386,0.0847456231713295,0.5355788469314575,0.7592279314994812,0.5960896611213684,0.7567705512046814,0.5785045027732849,0.40401187539100647,0.6044713854789734,0.6007421016693115,0.7076278924942017,0.4999161660671234,0.19513651728630066,0.05686115846037865,0.03081933781504631,0.27290186285972595,0.4064485430717468,0.3985240161418915,0.46576759219169617,0.22262237966060638,0.14679396152496338,0.29180386662483215,-0.027047201991081238,0.16940604150295258,0.10166031867265701,0.2962746322154999,0.18108013272285461,0.12606894969940186,0.0745134949684143,0.2150236815214157,0.3073945939540863,0.2256169468164444,0.2818409502506256,0.21626617014408112,0.3120075762271881,0.34852468967437744,0.3040279150009155,0.38957467675209045,0.30622199177742004,0.28676337003707886,0.24387072026729584,0.431140661239624,0.036638274788856506,0.39280468225479126,0.24918143451213837,0.26135385036468506,0.14299190044403076,0.3054644465446472,0.11115097254514694,0.2597745358943939,0.19392065703868866,0.4247102439403534,0.4371607303619385,0.3009977638721466,0.17936491966247559,0.49884602427482605,0.41268038749694824,0.202904611825943,0.28696000576019287,0.282875120639801
Al-Maidah,0.3056921660900116,0.6724964380264282,0.7995072603225708,0.7262245416641235,0.0,0.15167193114757538,0.08846955001354218,0.7673738598823547,0.8131011724472046,0.23639336228370667,0.0807279497385025,0.15819188952445984,0.3439236879348755,0.38016822934150696,0.00015902862651273608,0.5175971388816833,0.19650402665138245,-0.03587916120886803,-0.06548944860696793,0.00687633128836751,-0.06069536507129669,0.5496886372566223,0.19022433459758759,0.7484917044639587,0.08864697813987732,0.19166706502437592,0.12170041352510452,0.1991119086742401,0.41806885600090027,0.4021032154560089,0.5092517137527466,0.26530715823173523,0.8263410925865173,0.1352791041135788,0.4364054501056671,0.13147157430648804,0.0072044930420815945,-0.05856378376483917,0.24828515946865082,0.34308624267578125,0.3744792938232422,0.3201460540294647,0.08332769572734833,0.12286575138568878,0.4260473847389221,0.40797948837280273,0.7244294881820679,0.8237346410751343,0.7940676212310791,-0.049896106123924255,0.34078237414360046,0.3184282183647156,0.34754398465156555,0.006394835654646158,0.09633635729551315,0.12025104463100433,0.6414449214935303,0.7973245978355408,0.7596924304962158,0.818595290184021,0.7953897714614868,0.6165040731430054,0.7940433621406555,0.7230467200279236,0.7140770554542542,0.6498001217842102,0.2968337833881378,0.15285012125968933,0.19668824970722198,0.41384050250053406,0.5075879096984863,0.44925472140312195,0.43906426429748535,0.3341314494609833,0.20905859768390656,0.27360618114471436,0.10407166928052902,0.19787375628948212,0.19220507144927979,0.31514015793800354,0.20370478928089142,0.23474493622779846,0.21341514587402344,0.3463429808616638,0.48550665378570557,0.3183501362800598,0.336646169424057,0.27876773476600647,0.41099750995635986,0.44160351157188416,0.393841952085495,0.3840142488479614,0.3427963852882385,0.24343520402908325,0.4041672646999359,0.4610128700733185,0.09293311089277267,0.6342831254005432,0.3299556076526642,0.3892669975757599,0.2614477574825287,0.42684170603752136,0.24855837225914001,0.39222410321235657,0.3723771870136261,0.5903561115264893,0.5651780962944031,0.424845427274704,0.3575442135334015,0.5474738478660583,0.4998886287212372,0.3048499822616577,0.32858118414878845,0.3713836669921875
Al-Anam,0.2954111695289612,0.07015682756900787,0.09395516663789749,-0.04274790361523628,0.15167193114757538,0.0,0.5586925745010376,0.13724295794963837,0.0441824346780777,0.6954287886619568,0.38683196902275085,0.30425500869750977,0.45583462715148926,0.509056806564331,0.3415645956993103,0.5781381726264954,0.31362420320510864,0.48283734917640686,0.19446773827075958,0.3067627549171448,0.5921740531921387,0.3666873872280121,0.6584465503692627,0.09669053554534912,0.4294910430908203,0.20781627297401428,0.4747530519962311,0.39966776967048645,0.4702075719833374,0.599934458732605,0.4095434248447418,0.6380918622016907,-0.0008062501437962055,0.5544828176498413,0.4111438989639282,0.6155108213424683,0.3723733723163605,0.26940011978149414,0.5198896527290344,0.44052234292030334,0.5869712829589844,0.4934951066970825,0.6628066897392273,0.39204511046409607,0.5852291584014893,0.6850432753562927,0.38646551966667175,0.23151564598083496,0.33933183550834656,0.3635174036026001,0.3904922902584076,0.5709527730941772,0.48510807752609253,0.4080475866794586,0.43001633882522583,0.38370445370674133,0.1977989226579666,0.24424538016319275,0.3274340033531189,0.2567383944988251,0.4204769432544708,0.4619162976741791,0.3978387117385864,0.38331401348114014,0.28444620966911316,0.23600836098194122,0.7211211919784546,0.4896882176399231,0.30078813433647156,0.3838273882865906,0.29033419489860535,0.5314257740974426,0.3698044419288635,0.4334976375102997,0.40258926153182983,0.2945646643638611,0.40727874636650085,0.4276636242866516,0.40122082829475403,0.39288923144340515,0.26223045587539673,0.4039067029953003,0.386353999376297,0.3327433466911316,0.3797786831855774,0.43518611788749695,0.46511638164520264,0.4122447669506073,0.31343817710876465,0.410236120223999,0.3397844731807709,0.38526228070259094,0.3623017966747284,0.3943771421909332,0.44142240285873413,0.478250652551651,0.2574053108692169,0.4027596712112427,0.36929741501808167,0.2584668695926666,0.354582816362381,0.5217974185943604,-0.10141138732433319,0.38487598299980164,0.4611259698867798,0.30696800351142883,0.41295742988586426,0.5415736436843872,0.48931530117988586,0.3422018587589264,0.36993786692619324,0.4943104684352875,0.1620151698589325,0.39177021384239197
